Sport,Country,League Name,Margin,Total Records,Avg. Odd,Success Rate,Money Per Game,Kelly,Number Of Seasons,No Of Positive Seasons,Money Low,Money High
soccer,usa,usl,1.50,8,1.5000,1.0000,0.5000,1.0000,1,1,0.5,0.5
soccer,usa,wps-women,1.50,5,1.4300,0.5000,-0.2900,-0.6628,2,1,-1,0.42
soccer,uzbekistan,professional-football-league,1.30,23,1.2067,0.6250,-0.2771,-1.1895,4,2,-1,0.156666666666667
soccer,uzbekistan,professional-football-league,1.50,56,1.3977,0.7528,0.0475,0.1311,6,3,-0.325,0.415
soccer,uzbekistan,uzbekistan-cup,1.30,7,1.1883,0.5833,-0.3117,-1.6291,3,1,-1,0.18
soccer,uzbekistan,uzbekistan-cup,1.50,8,1.4188,0.5625,-0.2025,-0.4823,4,2,-1,0.4
soccer,venezuela,copa-venezuela,1.50,9,1.4525,0.5000,-0.2600,-0.6050,4,2,-1,0.48
soccer,venezuela,primera-division,1.30,13,1.2950,1.0000,0.2950,1.0000,2,2,0.29,0.3
soccer,venezuela,primera-division,1.50,31,1.4350,1.0000,0.4350,1.0000,3,3,0.35,0.48
soccer,vietnam,v-league,1.30,21,1.2575,0.8750,0.0988,0.3896,4,3,-0.365,0.3
soccer,vietnam,v-league,1.50,35,1.4125,0.6250,-0.1079,-0.2841,6,3,-1,0.45
soccer,wales,division-1,1.30,6,1.1475,1.0000,0.1475,1.0000,4,4,0.0600000000000001,0.2
soccer,wales,division-1,1.50,18,1.4240,0.8800,0.2516,0.5970,5,4,-0.442,0.44
soccer,wales,fa-cup,1.30,22,1.2042,0.8333,0.0003,0.0170,9,5,-0.4475,0.25
soccer,wales,fa-cup,1.50,13,1.4266,0.8571,0.2194,0.5222,7,6,-1,0.495
soccer,wales,league-cup,1.30,6,1.1683,0.8333,-0.0317,-0.1568,3,2,-0.435,0.24
soccer,wales,league-cup,1.50,12,1.3926,0.6667,-0.0757,-0.1823,7,3,-1,0.4
soccer,wales,premier-league,1.30,53,1.2279,1.0000,0.2279,1.0000,7,7,0.175,0.3
soccer,wales,premier-league,1.50,130,1.4107,0.6333,-0.1061,-0.2595,12,5,-1,0.5
soccer,world,algarve-cup-women,1.30,15,1.2013,0.8125,-0.0300,-0.1192,8,5,-0.43,0.26
soccer,world,algarve-cup-women,1.50,16,1.4308,0.6095,-0.1361,-0.2970,7,2,-1,0.48
soccer,world,arab-club-championship,1.50,2,1.4400,0.5000,-0.2800,-0.6364,1,0,-0.28,-0.28
soccer,world,arab-cup-of-nations,1.50,1,1.3400,1.0000,0.3400,1.0000,1,1,0.34,0.34
soccer,world,audi-cup,1.50,1,1.4800,1.0000,0.4800,1.0000,1,1,0.48,0.48
soccer,world,cee-cup,1.30,1,1.0900,1.0000,0.0900,1.0000,1,1,0.0900000000000001,0.0900000000000001
soccer,world,cis-cup,1.30,12,1.2047,0.6667,-0.2053,-0.9616,6,3,-1,0.3
soccer,world,cis-cup,1.50,15,1.4360,0.5625,-0.1931,-0.4408,8,3,-1,0.45
soccer,world,club-friendly-women,1.30,4,1.1300,0.7500,-0.1925,-1.1731,2,1,-0.475,0.0900000000000001
soccer,world,club-friendly-women,1.50,4,1.4125,0.7500,0.0375,0.1439,1,1,0.0375,0.0375
soccer,world,club-friendly,1.30,231,1.1819,0.9259,0.0911,0.5186,9,8,-0.64,0.25
soccer,world,club-friendly,1.50,176,1.4229,0.5208,-0.2429,-0.6122,8,2,-1,0.5
soccer,world,copa-euroamericana,1.30,1,1.2400,1.0000,0.2400,1.0000,1,1,0.24,0.24
soccer,world,copa-euroamericana,1.50,3,1.4225,0.5000,-0.2750,-0.6834,2,1,-1,0.45
soccer,world,cotif-tournament,1.50,3,1.4150,0.0000,-1.0000,-2.4096,2,0,-1,-1
soccer,world,desert-diamond-cup,1.50,2,1.4100,1.0000,0.4100,1.0000,2,2,0.34,0.48
soccer,world,dublin-super-cup,1.30,1,1.2000,1.0000,0.2000,1.0000,1,1,0.2,0.2
soccer,world,dublin-super-cup,1.50,1,1.3900,1.0000,0.3900,1.0000,1,1,0.39,0.39
soccer,world,fifa-club-world-cup,1.30,9,1.1600,0.9286,0.0736,0.4821,7,6,-0.375,0.22
soccer,world,fifa-club-world-cup,1.50,9,1.3620,0.6000,-0.1790,-0.5050,5,2,-1,0.41
soccer,world,fifa-confederations-cup,1.30,4,1.1083,1.0000,0.1083,1.0000,3,3,0.0700000000000001,0.135
soccer,world,fifa-confederations-cup,1.50,4,1.4100,1.0000,0.4100,1.0000,2,2,0.395,0.425
soccer,world,friendly-international-women,1.30,23,1.1221,0.7083,-0.2063,-1.6807,6,3,-1,0.15
soccer,world,friendly-international-women,1.50,24,1.3683,0.6389,-0.1394,-0.3415,3,1,-0.315,0.02
soccer,world,friendly-international,1.30,172,1.1898,0.7417,-0.1343,-0.6192,10,5,-1,0.255
soccer,world,friendly-international,1.50,153,1.4279,0.6250,-0.1146,-0.2513,12,6,-1,0.5
soccer,world,international-champions-cup,1.30,8,1.2540,0.7500,-0.0560,-0.2343,4,3,-1,0.3
soccer,world,international-champions-cup,1.50,6,1.4225,0.3750,-0.4875,-1.1043,4,1,-1,0.32
soccer,world,international-tournament-cyprus-women,1.30,3,1.1800,1.0000,0.1800,1.0000,3,3,0.15,0.21
soccer,world,international-tournament-cyprus-women,1.50,7,1.4375,0.6250,-0.0988,-0.2321,4,2,-1,0.47
soccer,world,istria-cup-women,1.30,1,1.2700,1.0000,0.2700,1.0000,1,1,0.27,0.27
soccer,world,kings-cup-thailand,1.30,1,1.2700,1.0000,0.2700,1.0000,1,1,0.27,0.27
soccer,world,kings-cup-thailand,1.50,2,1.4050,1.0000,0.4050,1.0000,2,2,0.33,0.48
soccer,world,mediterranean-games,1.30,1,1.1600,0.0000,-1.0000,-6.2500,1,0,-1,-1
soccer,world,mediterranean-games,1.50,2,1.3900,1.0000,0.3900,1.0000,1,1,0.39,0.39
soccer,world,nordic-tournament-u17,1.30,3,1.1825,1.0000,0.1825,1.0000,2,2,0.175,0.19
soccer,world,nordic-tournament-u17,1.50,1,1.5000,0.0000,-1.0000,-2.0000,1,0,-1,-1
soccer,world,olympic-games-women,1.30,11,1.0779,0.7500,-0.1958,-2.4586,2,1,-0.495,0.103333333333333
soccer,world,olympic-games-women,1.50,8,1.4225,0.8750,0.2500,0.5791,2,2,0.085,0.415
soccer,world,olympic-games,1.30,4,1.1433,1.0000,0.1433,1.0000,2,2,0.106666666666667,0.18
soccer,world,olympic-games,1.50,2,1.4700,1.0000,0.4700,1.0000,2,2,0.45,0.49
soccer,world,pan-american-games,1.30,4,1.1800,0.5000,-0.4200,-2.2778,2,1,-1,0.16
soccer,world,pan-american-games,1.50,1,1.3600,1.0000,0.3600,1.0000,1,1,0.36,0.36
soccer,world,premier-league-asia-trophy,1.30,5,1.1017,1.0000,0.1017,1.0000,3,3,0.0600000000000001,0.14
soccer,world,pro-soccer-classic,1.30,1,1.3000,1.0000,0.3000,1.0000,1,1,0.3,0.3
soccer,world,pro-soccer-classic,1.50,5,1.4100,0.8333,0.1767,0.4268,2,1,-0.0566666666666667,0.41
soccer,world,slovakia-cup,1.50,2,1.4200,0.5000,-0.2600,-0.6905,1,0,-0.26,-0.26
soccer,world,toulon-tournament,1.30,10,1.2015,1.0000,0.2015,1.0000,5,5,0.12,0.3
soccer,world,toulon-tournament,1.50,4,1.3933,0.8333,0.1750,0.4096,3,2,-0.275,0.47
soccer,world,trofeo-colombino,1.50,1,1.4000,1.0000,0.4000,1.0000,1,1,0.4,0.4
soccer,world,universiade-women,1.30,7,1.1842,0.8750,0.0229,0.1963,2,1,-0.0975,0.143333333333333
soccer,world,universiade-women,1.50,4,1.3625,0.7500,0.0200,0.0603,2,1,-0.32,0.36
soccer,world,universiade,1.30,1,1.2800,1.0000,0.2800,1.0000,1,1,0.28,0.28
soccer,world,universiade,1.50,2,1.4200,0.5000,-0.2950,-0.6905,2,1,-1,0.41
soccer,world,valentin-granatkin-memorial,1.30,12,1.1498,0.7625,-0.1186,-0.8235,4,1,-0.445,0.12
soccer,world,valentin-granatkin-memorial,1.50,8,1.3613,0.5625,-0.2269,-0.6486,4,2,-1,0.31
soccer,world,viareggio-cup,1.30,14,1.1910,1.0000,0.1910,1.0000,5,5,0.0800000000000001,0.275
soccer,world,viareggio-cup,1.50,22,1.4025,0.4792,-0.3490,-0.8148,4,1,-0.6625,0.33
soccer,world,vodacom-challenge,1.50,1,1.4300,0.0000,-1.0000,-2.3256,1,0,-1,-1
soccer,world,world-cup-u17,1.30,32,1.1894,0.8438,-0.0038,0.0187,4,2,-0.23,0.24
soccer,world,world-cup-u17,1.50,12,1.3950,0.6250,-0.1425,-0.3244,4,2,-1,0.38
soccer,world,world-cup-u20,1.30,30,1.2044,0.9200,0.1008,0.5286,5,4,-0.344,0.29
soccer,world,world-cup-u20,1.50,22,1.3877,0.6333,-0.1357,-0.3125,5,2,-1,0.38
soccer,world,world-cup-women-u17,1.30,20,1.1136,1.0000,0.1136,1.0000,3,3,0.08,0.157142857142857
soccer,world,world-cup-women-u17,1.50,4,1.4667,1.0000,0.4667,1.0000,2,2,0.453333333333333,0.48
soccer,world,world-cup-women-u20,1.30,14,1.1775,0.8333,-0.0338,-0.1056,4,2,-0.37,0.166666666666667
soccer,world,world-cup-women-u20,1.50,9,1.3975,0.6389,-0.1056,-0.2696,3,1,-0.275,0.025
soccer,world,world-cup-women,1.30,24,1.1433,0.8889,0.0056,0.1137,3,2,-0.28,0.193333333333333
soccer,world,world-cup-women,1.50,17,1.3939,0.7222,0.0133,0.0170,3,1,-0.31,0.38
soccer,world,world-cup,1.30,54,1.1938,0.8750,0.0325,0.2298,2,1,-0.13,0.195
soccer,world,world-cup,1.50,88,1.4397,1.0000,0.4397,1.0000,2,2,0.426,0.453333333333333
soccer,zimbabwe,premier-soccer-league,1.50,4,1.4050,0.5000,-0.2950,-0.7346,1,0,-0.295,-0.295
volleyball,africa,african-championship-women,1.30,6,1.1067,0.6667,-0.2767,-2.4583,1,0,-0.276666666666667,-0.276666666666667
volleyball,africa,african-championship,1.30,7,1.1143,0.8571,-0.0714,-0.3929,1,0,-0.0714285714285714,-0.0714285714285714
volleyball,argentina,copa-aclav,1.30,16,1.1466,0.8730,-0.0034,0.0067,2,1,-0.0211111111111111,0.0142857142857143
volleyball,argentina,copa-aclav,1.50,5,1.3767,0.7778,0.0700,0.1878,3,2,-0.51,0.37
volleyball,argentina,copa-master,1.30,3,1.2100,1.0000,0.2100,1.0000,3,3,0.11,0.29
volleyball,argentina,copa-master,1.50,1,1.4500,0.0000,-1.0000,-2.2222,1,0,-1,-1
volleyball,argentina,serie-a1,1.30,177,1.1367,0.9870,0.1214,0.8920,7,7,0.0563636363636364,0.19
volleyball,argentina,serie-a1,1.50,123,1.3982,0.5180,-0.2801,-0.6923,8,1,-1,0.128333333333333
volleyball,asia,asian-championship-women,1.30,42,1.1264,0.8690,-0.0226,-0.1667,3,1,-0.156666666666667,0.124545454545455
volleyball,asia,asian-championship-women,1.50,7,1.3672,0.7778,0.0450,0.1726,3,2,-0.55,0.345
volleyball,asia,asian-championship,1.30,68,1.1134,0.9459,0.0447,0.4689,3,3,0.00181818181818182,0.11
volleyball,asia,asian-championship,1.50,20,1.3898,0.5444,-0.2480,-0.6243,3,1,-0.51,0.086
volleyball,asia,asian-cup-women,1.30,19,1.1091,0.9375,0.0403,0.3646,2,2,0.0025,0.0781818181818182
volleyball,asia,asian-cup-women,1.50,4,1.4233,0.3333,-0.5167,-1.2415,2,0,-1,-0.0333333333333334
volleyball,asia,asian-cup,1.30,12,1.1652,0.7500,-0.1382,-0.7636,4,2,-0.583333333333333,0.21
volleyball,asia,asian-cup,1.50,14,1.3672,0.7833,0.0700,0.1932,4,2,-0.0999999999999999,0.38
volleyball,asia,asian-games-women,1.30,5,1.0780,1.0000,0.0780,1.0000,1,1,0.078,0.078
volleyball,asia,asian-games-women,1.50,2,1.4150,1.0000,0.4150,1.0000,1,1,0.415,0.415
volleyball,asia,asian-games,1.30,26,1.0846,0.8462,-0.1054,-0.9720,1,0,-0.105384615384615,-0.105384615384615
volleyball,asia,asian-games,1.50,4,1.3900,0.0000,-1.0000,-2.5641,1,0,-1,-1
volleyball,asia,southeast-asian-games-women,1.30,2,1.0600,1.0000,0.0600,1.0000,1,1,0.0600000000000001,0.0600000000000001
volleyball,asia,southeast-asian-games,1.30,3,1.0400,1.0000,0.0400,1.0000,1,1,0.04,0.04
volleyball,asia,southeast-asian-games,1.50,1,1.3800,0.0000,-1.0000,-2.6316,1,0,-1,-1
volleyball,australia,avl-women,1.30,8,1.0575,0.9167,-0.0508,-0.5326,2,1,-0.111666666666667,0.01
volleyball,australia,avl-women,1.50,2,1.4200,1.0000,0.4200,1.0000,2,2,0.4,0.44
volleyball,australia,avl,1.30,16,1.0956,0.6875,-0.2681,-2.5805,2,0,-0.33625,-0.2
volleyball,australia,avl,1.50,5,1.4225,0.1667,-0.7500,-1.8057,2,0,-1,-0.5
volleyball,austria,2-bundesliga-east-women,1.30,100,1.1318,0.7337,-0.1837,-1.2877,5,1,-0.45125,0.00833333333333334
volleyball,austria,2-bundesliga-east-women,1.50,26,1.4178,0.7417,0.0449,0.1234,4,2,-0.31,0.395
volleyball,austria,2-bundesliga-east,1.30,110,1.1444,0.8642,-0.0192,-0.0763,5,2,-0.131333333333333,0.172222222222222
volleyball,austria,2-bundesliga-east,1.50,26,1.4424,0.6071,-0.1462,-0.2809,4,1,-0.371428571428571,0.386666666666667
volleyball,austria,2-bundesliga-nord-women,1.30,2,1.0300,1.0000,0.0300,1.0000,1,1,0.03,0.03
volleyball,austria,2-bundesliga-nord,1.30,5,1.1920,0.4000,-0.5200,-2.7250,1,0,-0.52,-0.52
volleyball,austria,2-bundesliga-nord,1.50,2,1.3600,1.0000,0.3600,1.0000,1,1,0.36,0.36
volleyball,austria,2-bundesliga-south-women,1.30,101,1.1227,0.7548,-0.1708,-1.2433,5,0,-0.313333333333333,-0.0375
volleyball,austria,2-bundesliga-south-women,1.50,43,1.4517,0.4196,-0.3890,-0.8651,4,1,-1,0.433333333333333
volleyball,austria,2-bundesliga-south,1.30,142,1.1494,0.7907,-0.0975,-0.6104,5,1,-0.203571428571429,0.02
volleyball,austria,2-bundesliga-south,1.50,45,1.4412,0.6133,-0.1217,-0.2631,5,1,-0.42,0.43
volleyball,austria,2-bundesliga-west-women,1.30,73,1.1651,0.7167,-0.1776,-0.9993,5,0,-0.27,-0.0766666666666666
volleyball,austria,2-bundesliga-west-women,1.50,18,1.4192,0.6667,-0.0600,-0.1286,4,2,-1,0.45
volleyball,austria,2-bundesliga-west,1.30,82,1.1550,0.8401,-0.0409,-0.1919,5,3,-0.314,0.156
volleyball,austria,2-bundesliga-west,1.50,40,1.4428,0.6958,-0.0118,0.0086,5,2,-0.5,0.4275
volleyball,austria,2-bundesliga-women,1.30,16,1.1144,0.7875,-0.1431,-1.0704,4,1,-0.332,0.03
volleyball,austria,2-bundesliga-women,1.50,2,1.3850,0.5000,-0.3150,-0.7987,2,1,-1,0.37
volleyball,austria,2-bundesliga,1.30,13,1.1947,0.5778,-0.3109,-1.5912,3,0,-0.626666666666667,-0.01
volleyball,austria,2-bundesliga,1.50,11,1.4383,0.7167,0.0133,0.0703,3,2,-0.42,0.36
volleyball,austria,austria-cup-women,1.30,10,1.1170,0.9000,-0.0030,0.0453,5,4,-0.46,0.145
volleyball,austria,austria-cup-women,1.50,1,1.5000,0.0000,-1.0000,-2.0000,1,0,-1,-1
volleyball,austria,austria-cup,1.30,11,1.1358,0.9500,0.0758,0.5819,5,4,-0.1225,0.22
volleyball,austria,austria-cup,1.50,5,1.4411,0.6667,-0.0589,-0.0890,3,2,-1,0.48
volleyball,austria,avl-women,1.30,228,1.1070,0.8803,-0.0274,-0.2388,8,3,-0.254166666666667,0.156153846153846
volleyball,austria,avl-women,1.50,113,1.4081,0.6521,-0.0856,-0.2005,8,2,-0.325,0.39
volleyball,austria,avl,1.30,256,1.1192,0.9215,0.0264,0.2625,9,7,-0.396666666666667,0.134285714285714
volleyball,austria,avl,1.50,97,1.4049,0.6537,-0.0840,-0.2015,9,6,-1,0.405
volleyball,azerbaijan,super-league-women,1.30,97,1.0959,0.9039,-0.0155,-0.0983,5,2,-0.08,0.0833333333333333
volleyball,azerbaijan,super-league-women,1.50,24,1.4041,0.8042,0.1162,0.3196,4,3,-0.106666666666667,0.35
volleyball,belarus,championship-women,1.30,8,1.1007,0.3571,-0.6164,-6.0258,2,0,-1,-0.232857142857143
volleyball,belarus,championship-women,1.50,6,1.4333,0.6667,-0.0467,-0.1026,1,0,-0.0466666666666667,-0.0466666666666667
volleyball,belarus,division-a,1.30,24,1.0600,1.0000,0.0600,1.0000,1,1,0.06,0.06
volleyball,belarus,division-a,1.50,6,1.4033,1.0000,0.4033,1.0000,1,1,0.403333333333333,0.403333333333333
volleyball,belgium,ere-divisie-women,1.30,202,1.1204,0.8281,-0.0879,-0.6002,8,4,-0.362222222222222,0.085
volleyball,belgium,ere-divisie-women,1.50,67,1.4280,0.7250,0.0413,0.0824,7,3,-0.722,0.49
volleyball,belgium,ethias-league,1.30,230,1.1334,0.7815,-0.1218,-0.8562,9,1,-0.272727272727273,0.0171428571428572
volleyball,belgium,ethias-league,1.50,92,1.4059,0.7296,0.0293,0.0636,9,4,-0.41,0.406666666666667
volleyball,belgium,super-cup-women,1.30,1,1.2500,0.0000,-1.0000,-4.0000,1,0,-1,-1
volleyball,brazil,superliga-women,1.30,300,1.1262,0.8699,-0.0268,-0.1608,8,3,-0.172727272727273,0.138
volleyball,brazil,superliga-women,1.50,111,1.3811,0.7583,0.0412,0.1242,8,6,-0.186,0.38
volleyball,brazil,superliga,1.30,241,1.1589,0.8064,-0.0694,-0.4124,9,4,-0.225,0.0664285714285714
volleyball,brazil,superliga,1.50,99,1.4122,0.7905,0.1133,0.2821,9,6,-0.265,0.43
volleyball,bulgaria,ataro-klima-cup,1.30,7,1.1557,0.8571,-0.0186,-0.0603,1,0,-0.0185714285714286,-0.0185714285714286
volleyball,bulgaria,ataro-klima-cup,1.50,2,1.4200,0.5000,-0.3300,-0.6905,1,0,-0.33,-0.33
volleyball,bulgaria,bulgaria-cup-women,1.30,9,1.1180,0.9333,0.0313,0.3684,3,2,-0.146,0.125
volleyball,bulgaria,bulgaria-cup,1.30,27,1.1399,0.8900,0.0073,0.1035,5,3,-0.222,0.16
volleyball,bulgaria,bulgaria-cup,1.50,11,1.4270,0.7917,0.1333,0.3038,4,2,-0.335,0.48
volleyball,bulgaria,filipovi-2000-cup,1.30,7,1.1557,0.8571,-0.0171,-0.0603,1,0,-0.0171428571428572,-0.0171428571428572
volleyball,bulgaria,filipovi-2000-cup,1.50,3,1.4033,1.0000,0.4033,1.0000,1,1,0.403333333333333,0.403333333333333
volleyball,bulgaria,superliga-women,1.30,184,1.0766,0.9243,-0.0124,-0.0632,8,4,-0.231904761904762,0.07
volleyball,bulgaria,superliga-women,1.50,20,1.4173,0.7333,0.0220,0.0944,5,3,-1,0.44
volleyball,bulgaria,superliga,1.30,192,1.1229,0.8296,-0.0820,-0.5567,8,2,-0.34,0.104444444444444
volleyball,bulgaria,superliga,1.50,105,1.4095,0.7031,-0.0097,-0.0218,8,4,-0.53,0.44
volleyball,china,cvl-women,1.30,79,1.1909,0.7513,-0.1104,-0.5520,4,1,-0.457777777777778,0.25
volleyball,china,cvl-women,1.50,56,1.4021,0.6786,-0.0473,-0.1208,4,1,-0.325,0.43
volleyball,china,cvl,1.30,104,1.1785,0.8961,0.0475,0.3142,4,3,-0.149090909090909,0.168571428571429
volleyball,china,cvl,1.50,69,1.3878,0.4985,-0.3114,-0.7947,4,1,-1,0.00454545454545455
volleyball,croatia,prva-liga-women,1.30,3,1.0967,0.6667,-0.2900,-2.7816,1,0,-0.29,-0.29
volleyball,croatia,prva-liga,1.30,3,1.1600,0.6667,-0.1867,-1.4167,1,0,-0.186666666666667,-0.186666666666667
volleyball,croatia,prva-liga,1.50,1,1.3100,1.0000,0.3100,1.0000,1,1,0.31,0.31
volleyball,croatia,superliga-women,1.30,170,1.1335,0.8262,-0.0650,-0.4756,8,3,-0.35,0.122857142857143
volleyball,croatia,superliga-women,1.50,61,1.4262,0.5925,-0.1559,-0.3636,7,1,-1,0.473333333333333
volleyball,croatia,superliga,1.30,200,1.1247,0.8810,-0.0149,-0.0736,8,3,-0.1825,0.2025
volleyball,croatia,superliga,1.50,90,1.4085,0.3839,-0.4709,-1.1241,8,0,-1,-0.0544444444444445
volleyball,cyprus,opap-championship,1.30,66,1.1517,0.8578,-0.0185,-0.0794,5,2,-0.177272727272727,0.0675
volleyball,cyprus,opap-championship,1.50,21,1.4110,0.6167,-0.1390,-0.3160,5,2,-0.546666666666667,0.416666666666667
volleyball,czech-republic,czech-cup-women,1.30,17,1.0923,1.0000,0.0923,1.0000,5,5,0.0825,0.106666666666667
volleyball,czech-republic,czech-cup-women,1.50,5,1.4088,0.8750,0.2350,0.5692,4,3,-0.33,0.46
volleyball,czech-republic,czech-cup,1.30,15,1.2116,0.8000,-0.0354,-0.1452,5,3,-0.44,0.28
volleyball,czech-republic,czech-cup,1.50,11,1.4373,0.6333,-0.0970,-0.2051,5,2,-1,0.5
volleyball,czech-republic,extraliga-women,1.30,256,1.0889,0.8751,-0.0590,-0.5300,8,4,-0.23,0.0514285714285714
volleyball,czech-republic,extraliga-women,1.50,91,1.3956,0.5705,-0.2094,-0.5150,8,5,-1,0.38
volleyball,czech-republic,extraliga,1.30,214,1.1681,0.8917,0.0366,0.2471,8,6,-0.375,0.235
volleyball,czech-republic,extraliga,1.50,143,1.3867,0.6899,-0.0424,-0.1119,8,5,-1,0.48
volleyball,denmark,1-division-women,1.30,2,1.0500,1.0000,0.0500,1.0000,1,1,0.05,0.05
volleyball,denmark,1-division-women,1.50,2,1.3700,1.0000,0.3700,1.0000,1,1,0.37,0.37
volleyball,denmark,1-division,1.30,4,1.2150,0.7500,-0.0975,-0.4128,2,1,-0.455,0.26
volleyball,denmark,1-division,1.50,1,1.3100,1.0000,0.3100,1.0000,1,1,0.31,0.31
volleyball,denmark,landspokal-cup-women,1.30,11,1.0506,1.0000,0.0506,1.0000,3,3,0.015,0.08
volleyball,denmark,landspokal-cup-women,1.50,3,1.3567,0.6667,-0.0867,-0.2679,1,0,-0.0866666666666667,-0.0866666666666667
volleyball,denmark,landspokal-cup,1.30,13,1.0990,1.0000,0.0990,1.0000,5,5,0.035,0.21
volleyball,denmark,landspokal-cup,1.50,1,1.4500,0.0000,-1.0000,-2.2222,1,0,-1,-1
volleyball,denmark,volleyligaen-women,1.30,161,1.0860,0.9263,0.0042,0.0688,8,5,-0.139411764705882,0.085
volleyball,denmark,volleyligaen-women,1.50,42,1.3981,0.7458,0.0380,0.1074,8,5,-1,0.448
volleyball,denmark,volleyligaen,1.30,222,1.1020,0.8818,-0.0342,-0.2769,8,5,-0.234545454545455,0.064
volleyball,denmark,volleyligaen,1.50,44,1.3867,0.7000,-0.0398,-0.0759,7,3,-0.563333333333333,0.405
volleyball,england,super-8,1.30,26,1.1745,0.8929,0.0555,0.2787,4,2,-0.181428571428571,0.25
volleyball,england,super-8,1.50,11,1.4104,0.7083,0.0017,-0.0023,2,1,-0.0466666666666666,0.0499999999999999
volleyball,estonia,meeste-liiga,1.30,35,1.1225,0.9029,0.0087,0.1096,5,3,-0.185714285714286,0.195
volleyball,estonia,meeste-liiga,1.50,17,1.3822,0.6500,-0.0973,-0.2658,5,1,-0.64,0.33
volleyball,estonia,meistriliiga-women,1.30,17,1.0623,0.8875,-0.0617,-0.9191,4,2,-0.18,0.0433333333333334
volleyball,estonia,meistriliiga-women,1.50,1,1.4400,0.0000,-1.0000,-2.2727,1,0,-1,-1
volleyball,europe,balti-liiga-women,1.30,62,1.1287,0.8956,0.0140,0.0840,4,2,-0.106666666666667,0.148333333333333
volleyball,europe,balti-liiga-women,1.50,13,1.4267,0.4167,-0.3992,-0.9505,4,1,-1,0.42
volleyball,europe,baltic-league,1.30,162,1.1302,0.7588,-0.1532,-1.0936,7,1,-0.45,0.01
volleyball,europe,baltic-league,1.50,53,1.4076,0.3611,-0.4841,-1.2063,6,0,-1,-0.0633333333333333
volleyball,europe,cev-cup-women,1.30,168,1.1498,0.8779,0.0043,0.0627,8,3,-0.287272727272727,0.194285714285714
volleyball,europe,cev-cup-women,1.50,58,1.3771,0.6271,-0.1324,-0.3619,8,3,-1,0.42
volleyball,europe,cev-cup,1.30,122,1.1415,0.9244,0.0512,0.3900,8,6,-0.148888888888889,0.172222222222222
volleyball,europe,cev-cup,1.50,68,1.3999,0.6661,-0.0687,-0.1689,8,3,-1,0.435
volleyball,europe,challenge-cup-women,1.30,156,1.1271,0.8997,0.0136,0.1108,8,4,-0.207333333333333,0.1925
volleyball,europe,challenge-cup-women,1.50,76,1.3845,0.7798,0.0797,0.2070,8,5,-0.18,0.408333333333333
volleyball,europe,challenge-cup,1.30,159,1.1591,0.8034,-0.0768,-0.4320,8,2,-0.255555555555556,0.188
volleyball,europe,challenge-cup,1.50,75,1.3893,0.6506,-0.0897,-0.2470,8,3,-0.528333333333333,0.3975
volleyball,europe,champions-league-women,1.30,154,1.1362,0.8854,-0.0040,0.0441,8,4,-0.175714285714286,0.14625
volleyball,europe,champions-league-women,1.50,80,1.3995,0.7528,0.0485,0.1340,8,6,-0.523333333333333,0.41
volleyball,europe,champions-league,1.30,241,1.1716,0.8298,-0.0369,-0.1620,8,3,-0.275,0.17
volleyball,europe,champions-league,1.50,77,1.3879,0.6741,-0.0789,-0.1661,9,3,-0.553333333333333,0.45
volleyball,europe,european-championship-u19-women,1.30,120,1.1272,0.8064,-0.1050,-0.7151,4,2,-0.415333333333333,0.110526315789474
volleyball,europe,european-championship-u19-women,1.50,34,1.4023,0.6500,-0.0944,-0.2201,4,0,-0.166,-0.035
volleyball,europe,european-championship-u20,1.30,99,1.1539,0.8936,0.0303,0.2024,4,2,-0.0491666666666666,0.0944444444444444
volleyball,europe,european-championship-u20,1.50,42,1.4106,0.6792,-0.0411,-0.1022,4,2,-0.315,0.114
volleyball,europe,european-championships-u16-women,1.30,9,1.1678,0.8889,0.0522,0.2266,1,1,0.0522222222222222,0.0522222222222222
volleyball,europe,european-championships-u16-women,1.50,3,1.3800,0.3333,-0.5567,-1.4211,1,0,-0.556666666666667,-0.556666666666667
volleyball,europe,european-championships-u17,1.30,8,1.1450,0.7500,-0.1575,-0.9741,1,0,-0.1575,-0.1575
volleyball,europe,european-championships-u17,1.50,5,1.3880,0.8000,0.1260,0.2845,1,1,0.126,0.126
volleyball,europe,european-championships-u18-women,1.30,72,1.0976,0.7560,-0.1779,-1.7445,3,0,-0.285833333333333,-0.0254545454545454
volleyball,europe,european-championships-u18-women,1.50,26,1.4264,0.7905,0.1297,0.2991,3,2,-0.202857142857143,0.46
volleyball,europe,european-championships-u19,1.30,107,1.1173,0.8729,-0.0337,-0.2108,3,1,-0.0935294117647059,0.0442857142857143
volleyball,europe,european-championships-u19,1.50,30,1.4169,0.6944,-0.0106,-0.0384,3,1,-0.0616666666666667,0.0599999999999999
volleyball,europe,european-championships-women,1.30,165,1.0904,0.8838,-0.0471,-0.4021,5,2,-0.111666666666667,0.0475
volleyball,europe,european-championships-women,1.50,39,1.3716,0.5600,-0.2300,-0.6241,5,1,-1,0.12
volleyball,europe,european-championships,1.30,161,1.1342,0.8783,-0.0055,-0.0285,5,4,-0.218461538461538,0.0633333333333333
volleyball,europe,european-championships,1.50,47,1.3913,0.4133,-0.4377,-1.0858,5,0,-0.536666666666667,-0.32
volleyball,europe,european-games-women,1.30,10,1.1460,0.8000,-0.0960,-0.5699,1,0,-0.096,-0.096
